"anglePer","blockN","colorPer","correct","highDim","highDimCoh","irrDim","irrDimCoh","lineCoh","lineDir","angleOption","lowDim","lowDimCoh","response","rxtime","subj","isHighCorrect","isLowCorrect","lineOption",
0.42,2,0.7,1,3,1,1,1,0.4,1,2,2,2,4,5.8855,19,1,1,1,
0.42,2,0.7,1,3,1,1,2,0.3,1,2,2,2,3,0.96448,19,1,1,1,
0.7,2,0.3,1,3,2,2,2,0.7,2,1,1,2,1,1.8623,19,1,1,2,
0.58,2,0.42,1,3,1,2,1,0.3,1,1,1,2,1,2.0284,19,1,1,1,
0.42,2,0.42,1,3,1,1,2,0.3,1,2,2,1,3,2.4607,19,1,1,1,
0.7,2,0.42,1,3,2,2,1,0.3,1,1,1,2,1,2.3443,19,1,1,1,
0.3,2,0.3,1,3,2,1,2,0.3,1,2,2,2,4,0.98112,19,1,1,1,
0.58,2,0.7,0,3,1,2,2,0.7,2,1,1,2,3,1.2304,19,0,1,2,
0.58,2,0.3,0,3,1,2,2,0.6,2,1,1,1,3,0.88115,19,0,0,2,
0.7,2,0.58,1,3,2,2,1,0.6,2,1,1,1,3,1.2138,19,1,1,2,
0.58,2,0.7,1,3,1,2,2,0.6,2,1,1,1,2,1.9621,19,1,1,2,
0.3,2,0.3,1,3,2,1,1,0.4,1,2,2,2,1,0.81473,19,1,1,1,
0.58,2,0.58,1,3,1,2,1,0.6,2,1,1,1,4,1.0309,19,1,1,2,
0.42,2,0.58,1,3,1,1,1,0.4,1,2,2,1,1,1.4631,19,1,1,1,
0.58,2,0.3,1,3,1,2,2,0.3,1,1,1,2,4,1.8456,19,1,1,1,
0.3,2,0.58,1,3,2,1,2,0.3,1,2,2,1,3,2.627,19,1,1,1,
0.42,2,0.58,0,3,1,1,1,0.4,1,2,2,1,4,5.5364,19,1,0,1,
0.58,2,0.42,1,3,1,2,1,0.3,1,1,1,2,2,3.3087,19,1,1,1,
0.42,2,0.3,1,3,1,1,2,0.3,1,2,2,2,2,2.8762,19,1,1,1,
0.3,2,0.7,1,3,2,1,1,0.6,2,2,2,2,4,0.96453,19,1,1,2,
0.58,2,0.7,0,3,1,2,2,0.4,1,1,1,1,2,2.0117,19,1,0,1,
0.42,2,0.7,1,3,1,1,2,0.3,1,2,2,2,3,1.5128,19,1,1,1,
0.42,2,0.3,1,3,1,1,2,0.3,1,2,2,2,1,0.93122,19,1,1,1,
0.58,2,0.58,0,3,1,2,1,0.3,1,1,1,2,3,1.8291,19,0,1,1,
0.42,2,0.42,0,3,1,1,2,0.7,2,2,2,1,1,0.99761,19,0,0,2,
0.3,2,0.7,1,3,2,1,2,0.7,2,2,2,2,1,0.76494,19,1,1,2,
0.58,2,0.3,1,3,1,2,2,0.7,2,1,1,2,4,1.8291,19,1,1,2,
0.58,2,0.3,1,3,1,2,2,0.7,2,1,1,2,3,4.0902,19,1,1,2,
0.3,2,0.42,1,3,2,1,2,0.3,1,2,2,1,3,1.8787,19,1,1,1,
0.3,2,0.7,1,3,2,1,2,0.7,2,2,2,2,3,0.99778,19,1,1,2,
0.3,2,0.7,1,3,2,1,1,0.4,1,2,2,2,4,0.74808,19,1,1,1,
0.7,2,0.58,1,3,2,2,1,0.6,2,1,1,1,3,1.3633,19,1,1,2,
0.58,2,0.42,1,3,1,2,1,0.4,1,1,1,1,3,1.297,19,1,1,1,
0.42,2,0.58,1,3,1,1,2,0.7,2,2,2,1,3,1.7459,19,1,1,2,
0.58,2,0.42,0,3,1,2,1,0.6,2,1,1,1,2,1.1973,19,1,0,2,
0.3,2,0.7,1,3,2,1,2,0.3,1,2,2,2,2,0.84797,19,1,1,1,
0.3,2,0.3,1,3,2,1,1,0.4,1,2,2,2,4,0.94782,19,1,1,1,
0.58,2,0.7,0,3,1,2,2,0.3,1,1,1,2,3,0.91475,19,0,1,1,
0.3,2,0.58,1,3,2,1,2,0.7,2,2,2,1,3,0.89799,19,1,1,2,
0.7,2,0.3,0,3,2,2,2,0.4,1,1,1,1,2,0.81485,19,1,0,1,
0.42,2,0.58,1,3,1,1,2,0.3,1,2,2,1,1,2.4774,19,1,1,1,
0.58,2,0.58,0,3,1,2,1,0.3,1,1,1,2,3,0.71501,19,0,1,1,
0.7,2,0.7,1,3,2,2,2,0.7,2,1,1,2,4,1.1971,19,1,1,2,
0.7,2,0.3,1,3,2,2,2,0.6,2,1,1,1,3,2.4939,19,1,1,2,
0.58,2,0.7,1,3,1,2,2,0.7,2,1,1,2,4,0.99765,19,1,1,2,
0.3,2,0.42,0,3,2,1,1,0.6,2,2,2,1,3,1.1972,19,1,0,2,
0.42,2,0.3,0,3,1,1,2,0.7,2,2,2,2,3,3.026,19,1,0,2,
0.42,2,0.58,1,3,1,1,1,0.6,2,2,2,1,4,1.5962,19,1,1,2,
0.7,2,0.42,1,3,2,2,1,0.3,1,1,1,2,3,1.1971,19,1,1,1,
0.7,2,0.58,1,3,2,2,1,0.4,1,1,1,1,3,1.6627,19,1,1,1,
0.7,2,0.42,1,3,2,2,1,0.7,2,1,1,2,2,0.96421,19,1,1,2,
0.3,2,0.7,1,3,2,1,1,0.4,1,2,2,2,2,0.88113,19,1,1,1,
0.3,2,0.42,1,3,2,1,2,0.3,1,2,2,1,2,0.84788,19,1,1,1,
0.3,2,0.58,1,3,2,1,2,0.7,2,2,2,1,3,2.2777,19,1,1,2,
0.7,2,0.58,1,3,2,2,1,0.4,1,1,1,1,2,3.8407,19,1,1,1,
0.42,2,0.42,1,3,1,1,1,0.6,2,2,2,1,3,0.93111,19,1,1,2,
0.58,2,0.42,1,3,1,2,1,0.7,2,1,1,2,1,1.8788,19,1,1,2,
0.7,2,0.3,1,3,2,2,2,0.3,1,1,1,2,1,2.4442,19,1,1,1,
0.3,2,0.3,0,3,2,1,1,0.6,2,2,2,2,2,1.6793,19,0,1,2,
0.3,2,0.42,1,3,2,1,1,0.4,1,2,2,1,3,3.558,19,1,1,1,
0.42,2,0.42,0,3,1,1,2,0.3,1,2,2,1,4,6.3511,19,1,0,1,
0.7,2,0.42,1,3,2,2,1,0.7,2,1,1,2,3,1.5461,19,1,1,2,
0.3,2,0.7,1,3,2,1,1,0.6,2,2,2,2,1,0.93113,19,1,1,2,
0.58,2,0.58,1,3,1,2,1,0.7,2,1,1,2,4,1.4466,19,1,1,2,
0.42,2,0.7,0,3,1,1,1,0.4,1,2,2,2,2,1.4963,19,0,0,1,
0.7,2,0.42,1,3,2,2,1,0.6,2,1,1,1,1,1.0975,19,1,1,2,
0.3,2,0.58,1,3,2,1,1,0.6,2,2,2,1,2,1.3801,19,1,1,2,
0.3,2,0.7,1,3,2,1,2,0.3,1,2,2,2,4,0.6319,19,1,1,1,
0.58,2,0.3,0,3,1,2,2,0.3,1,1,1,2,1,1.0807,19,1,0,1,
0.7,2,0.3,1,3,2,2,2,0.6,2,1,1,1,2,1.1972,19,1,1,2,
0.58,2,0.58,1,3,1,2,1,0.4,1,1,1,1,3,1.7626,19,1,1,1,
0.3,3,0.3,1,3,2,1,1,0.4,1,2,2,2,2,1.1305,19,1,1,1,
0.42,3,0.42,0,3,1,1,1,0.6,2,2,2,1,1,2.8266,19,0,0,2,
0.58,3,0.42,1,3,1,2,1,0.4,1,1,1,1,2,1.3303,19,1,1,1,
0.58,3,0.58,1,3,1,2,1,0.4,1,1,1,1,3,1.8623,19,1,1,1,
0.3,3,0.58,1,3,2,1,1,0.6,2,2,2,1,3,2.1782,19,1,1,2,
0.58,3,0.58,1,3,1,2,1,0.3,1,1,1,2,4,1.4464,19,1,1,1,
0.7,3,0.3,1,3,2,2,2,0.7,2,1,1,2,2,1.5962,19,1,1,2,
0.7,3,0.42,1,3,2,2,1,0.3,1,1,1,2,1,1.7957,19,1,1,1,
0.58,3,0.7,1,3,1,2,2,0.6,2,1,1,1,4,1.0476,19,1,1,2,
0.58,3,0.42,1,3,1,2,1,0.3,1,1,1,2,2,2.3443,19,1,1,1,
0.3,3,0.58,0,3,2,1,2,0.7,2,2,2,1,1,0.84806,19,0,0,2,
0.58,3,0.3,1,3,1,2,2,0.7,2,1,1,2,1,1.0643,19,1,1,2,
0.42,3,0.42,0,3,1,1,2,0.3,1,2,2,1,3,1.1806,19,1,0,1,
0.42,3,0.42,0,3,1,1,1,0.6,2,2,2,1,1,0.84816,19,0,0,2,
0.58,3,0.58,1,3,1,2,1,0.6,2,1,1,1,2,1.9454,19,1,1,2,
0.58,3,0.58,1,3,1,2,1,0.7,2,1,1,2,1,1.1307,19,1,1,2,
0.42,3,0.58,0,3,1,1,1,0.4,1,2,2,1,2,1.0974,19,0,0,1,
0.58,3,0.58,1,3,1,2,1,0.6,2,1,1,1,1,0.76484,19,1,1,2,
0.3,3,0.42,1,3,2,1,1,0.6,2,2,2,1,2,1.6628,19,1,1,2,
0.58,3,0.7,1,3,1,2,2,0.7,2,1,1,2,2,1.0973,19,1,1,2,
0.58,3,0.3,1,3,1,2,2,0.3,1,1,1,2,1,1.2302,19,1,1,1,
0.58,3,0.7,1,3,1,2,2,0.4,1,1,1,1,2,2.2279,19,1,1,1,
0.7,3,0.42,1,3,2,2,1,0.6,2,1,1,1,2,4.9876,19,1,1,2,
0.42,3,0.42,1,3,1,1,2,0.7,2,2,2,1,2,1.6958,19,1,1,2,
0.7,3,0.7,1,3,2,2,2,0.7,2,1,1,2,1,1.6793,19,1,1,2,
0.3,3,0.42,1,3,2,1,1,0.6,2,2,2,1,2,1.1807,19,1,1,2,
0.7,3,0.7,1,3,2,2,2,0.6,2,1,1,1,4,0.96436,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.6,2,1,1,1,2,1.0143,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.6,2,1,1,1,1,1.7624,19,1,1,2,
0.58,3,0.3,1,3,1,2,2,0.4,1,1,1,1,1,1.4466,19,1,1,1,
0.58,3,0.58,1,3,1,2,1,0.4,1,1,1,1,2,1.1141,19,1,1,1,
0.3,3,0.7,1,3,2,1,1,0.6,2,2,2,2,4,1.5962,19,1,1,2,
0.3,3,0.7,1,3,2,1,1,0.4,1,2,2,2,2,0.96431,19,1,1,1,
0.3,3,0.7,1,3,2,1,2,0.3,1,2,2,2,4,0.83124,19,1,1,1,
0.58,3,0.42,1,3,1,2,1,0.6,2,1,1,1,2,4.4228,19,1,1,2,
0.42,3,0.58,1,3,1,1,1,0.6,2,2,2,1,2,1.6295,19,1,1,2,
0.58,3,0.7,0,3,1,2,2,0.3,1,1,1,2,2,0.81476,19,1,0,1,
0.3,3,0.3,1,3,2,1,1,0.6,2,2,2,2,1,0.96437,19,1,1,2,
0.42,3,0.58,1,3,1,1,2,0.3,1,2,2,1,1,1.3135,19,1,1,1,
0.42,3,0.7,1,3,1,1,2,0.3,1,2,2,2,3,0.66504,19,1,1,1,
0.7,3,0.3,0,3,2,2,2,0.3,1,1,1,2,3,0.99767,19,0,0,1,
0.42,3,0.42,1,3,1,1,1,0.4,1,2,2,1,3,0.66509,19,1,1,1,
0.3,3,0.58,1,3,2,1,1,0.6,2,2,2,1,2,1.3136,19,1,1,2,
0.58,3,0.3,0,3,1,2,2,0.4,1,1,1,1,3,0.73164,19,0,0,1,
0.7,3,0.3,0,3,2,2,2,0.6,2,1,1,1,3,0.6651,19,0,0,2,
0.42,3,0.7,1,3,1,1,1,0.6,2,2,2,2,4,0.68188,19,1,1,2,
0.3,3,0.3,1,3,2,1,2,0.7,2,2,2,2,3,0.84793,19,1,1,2,
0.58,3,0.42,1,3,1,2,1,0.6,2,1,1,1,3,4.9211,19,1,1,2,
0.7,3,0.42,1,3,2,2,1,0.7,2,1,1,2,4,1.2469,19,1,1,2,
0.7,3,0.7,1,3,2,2,2,0.3,1,1,1,2,4,1.2637,19,1,1,1,
0.58,3,0.42,1,3,1,2,1,0.4,1,1,1,1,3,1.0806,19,1,1,1,
0.3,3,0.42,1,3,2,1,1,0.4,1,2,2,1,4,0.91435,19,1,1,1,
0.7,3,0.7,0,3,2,2,2,0.4,1,1,1,1,4,1.2138,19,0,0,1,
0.42,3,0.3,0,3,1,1,1,0.6,2,2,2,2,3,1.4964,19,1,0,2,
0.7,3,0.42,1,3,2,2,1,0.6,2,1,1,1,4,0.89801,19,1,1,2,
0.3,3,0.42,1,3,2,1,2,0.7,2,2,2,1,2,1.0642,19,1,1,2,
0.42,3,0.58,1,3,1,1,1,0.6,2,2,2,1,2,0.89782,19,1,1,2,
0.42,3,0.3,1,3,1,1,1,0.4,1,2,2,2,1,0.61543,19,1,1,1,
0.58,3,0.42,0,3,1,2,1,0.7,2,1,1,2,1,0.64834,19,1,0,2,
0.58,3,0.7,0,3,1,2,2,0.4,1,1,1,1,4,0.815,19,0,0,1,
0.58,3,0.7,0,3,1,2,2,0.7,2,1,1,2,3,2.3111,19,0,1,2,
0.3,3,0.7,1,3,2,1,2,0.7,2,2,2,2,2,1.3136,19,1,1,2,
0.3,3,0.7,1,3,2,1,2,0.3,1,2,2,2,2,3.0759,19,1,1,1,
0.42,3,0.7,1,3,1,1,1,0.4,1,2,2,2,4,0.56541,19,1,1,1,
0.7,3,0.3,0,3,2,2,2,0.6,2,1,1,1,3,1.0141,19,0,0,2,
0.58,3,0.7,0,3,1,2,2,0.3,1,1,1,2,4,0.86455,19,0,0,1,
0.7,3,0.3,0,3,2,2,2,0.4,1,1,1,1,4,1.2802,19,0,1,1,
0.7,3,0.3,0,3,2,2,2,0.7,2,1,1,2,3,0.61523,19,0,0,2,
0.7,3,0.7,0,3,2,2,2,0.7,2,1,1,2,3,0.79818,19,0,1,2,
0.42,3,0.42,1,3,1,1,2,0.3,1,2,2,1,3,0.73168,19,1,1,1,
0.42,3,0.7,1,3,1,1,2,0.7,2,2,2,2,3,0.63174,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.7,2,1,1,2,3,1.5297,19,1,1,2,
0.3,3,0.58,1,3,2,1,1,0.4,1,2,2,1,4,1.8455,19,1,1,1,
0.42,3,0.58,1,3,1,1,2,0.7,2,2,2,1,3,0.59871,19,1,1,2,
0.42,3,0.7,1,3,1,1,1,0.4,1,2,2,2,4,0.56545,19,1,1,1,
0.3,3,0.3,1,3,2,1,2,0.7,2,2,2,2,4,0.59872,19,1,1,2,
0.42,3,0.3,1,3,1,1,1,0.6,2,2,2,2,3,0.44892,19,1,1,2,
0.7,3,0.42,0,3,2,2,1,0.4,1,1,1,1,4,0.63187,19,0,1,1,
0.3,3,0.7,1,3,2,1,2,0.7,2,2,2,2,3,0.69825,19,1,1,2,
0.7,3,0.7,0,3,2,2,2,0.3,1,1,1,2,2,0.64852,19,1,0,1,
0.42,3,0.3,0,3,1,1,2,0.7,2,2,2,2,3,0.74827,19,1,0,2,
0.42,3,0.42,1,3,1,1,1,0.4,1,2,2,1,3,0.71502,19,1,1,1,
0.7,3,0.42,0,3,2,2,1,0.7,2,1,1,2,3,3.0425,19,0,0,2,
0.3,3,0.58,1,3,2,1,2,0.3,1,2,2,1,4,0.74822,19,1,1,1,
0.7,3,0.42,1,3,2,2,1,0.3,1,1,1,2,4,3.2588,19,1,1,1,
0.58,3,0.7,1,3,1,2,2,0.6,2,1,1,1,4,0.88139,19,1,1,2,
0.42,3,0.3,1,3,1,1,2,0.3,1,2,2,2,3,2.4773,19,1,1,1,
0.3,3,0.58,1,3,2,1,2,0.7,2,2,2,1,3,4.3228,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.4,1,1,1,1,2,1.4797,19,1,1,1,
0.42,3,0.7,0,3,1,1,2,0.3,1,2,2,2,4,1.5627,19,1,0,1,
0.3,3,0.42,1,3,2,1,1,0.4,1,2,2,1,4,1.0806,19,1,1,1,
0.3,3,0.42,1,3,2,1,2,0.3,1,2,2,1,3,0.79812,19,1,1,1,
0.3,3,0.7,1,3,2,1,1,0.4,1,2,2,2,1,0.91437,19,1,1,1,
0.7,3,0.3,0,3,2,2,2,0.3,1,1,1,2,2,0.66516,19,1,0,1,
0.3,3,0.7,1,3,2,1,1,0.6,2,2,2,2,4,0.7815,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.4,1,1,1,1,3,1.8455,19,1,1,1,
0.58,3,0.3,1,3,1,2,2,0.7,2,1,1,2,1,1.7124,19,1,1,2,
0.42,3,0.3,1,3,1,1,1,0.4,1,2,2,2,1,0.79796,19,1,1,1,
0.42,3,0.58,1,3,1,1,2,0.7,2,2,2,1,4,0.68189,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.3,1,1,1,2,4,3.1425,19,1,1,1,
0.42,3,0.42,0,3,1,1,2,0.7,2,2,2,1,4,1.7956,19,1,0,2,
0.42,3,0.3,0,3,1,1,2,0.3,1,2,2,2,3,1.2636,19,1,0,1,
0.42,3,0.7,1,3,1,1,2,0.7,2,2,2,2,1,0.9144,19,1,1,2,
0.3,3,0.58,1,3,2,1,2,0.3,1,2,2,1,2,0.74825,19,1,1,1,
0.7,3,0.58,1,3,2,2,1,0.3,1,1,1,2,4,1.3634,19,1,1,1,
0.58,3,0.3,1,3,1,2,2,0.6,2,1,1,1,3,1.7127,19,1,1,2,
0.3,3,0.58,1,3,2,1,1,0.4,1,2,2,1,1,2.2279,19,1,1,1,
0.42,3,0.3,1,3,1,1,2,0.7,2,2,2,2,2,0.63189,19,1,1,2,
0.7,3,0.7,1,3,2,2,2,0.4,1,1,1,1,2,1.646,19,1,1,1,
0.3,3,0.42,1,3,2,1,2,0.3,1,2,2,1,1,2.9596,19,1,1,1,
0.58,3,0.42,1,3,1,2,1,0.3,1,1,1,2,3,1.9286,19,1,1,1,
0.42,3,0.58,0,3,1,1,1,0.4,1,2,2,1,3,2.4109,19,1,0,1,
0.3,3,0.3,1,3,2,1,1,0.4,1,2,2,2,1,0.83148,19,1,1,1,
0.42,3,0.58,1,3,1,1,2,0.3,1,2,2,1,2,0.91449,19,1,1,1,
0.58,3,0.58,1,3,1,2,1,0.3,1,1,1,2,3,8.263,19,1,1,1,
0.58,3,0.3,1,3,1,2,2,0.6,2,1,1,1,4,1.4131,19,1,1,2,
0.7,3,0.3,1,3,2,2,2,0.4,1,1,1,1,1,0.99776,19,1,1,1,
0.3,3,0.42,1,3,2,1,2,0.7,2,2,2,1,4,1.0474,19,1,1,2,
0.3,3,0.3,1,3,2,1,1,0.6,2,2,2,2,1,0.49877,19,1,1,2,
0.7,3,0.58,1,3,2,2,1,0.7,2,1,1,2,1,1.0973,19,1,1,2,
0.3,3,0.3,1,3,2,1,2,0.3,1,2,2,2,4,0.61534,19,1,1,1,
0.7,3,0.7,1,3,2,2,2,0.6,2,1,1,1,3,0.89793,19,1,1,2,
0.58,3,0.42,1,3,1,2,1,0.7,2,1,1,2,1,2.0618,19,1,1,2,
0.7,3,0.42,1,3,2,2,1,0.4,1,1,1,1,2,1.38,19,1,1,1,
0.3,3,0.3,1,3,2,1,2,0.3,1,2,2,2,1,0.83149,19,1,1,1,
0.58,3,0.58,1,3,1,2,1,0.7,2,1,1,2,4,0.83152,19,1,1,2,
0.58,3,0.3,1,3,1,2,2,0.3,1,1,1,2,4,1.4631,19,1,1,1,
0.3,4,0.42,1,3,2,1,1,0.6,2,2,2,1,2,3.2087,19,1,1,2,
0.42,4,0.7,1,3,1,1,2,0.7,2,2,2,2,4,1.1972,19,1,1,2,
0.7,4,0.58,1,3,2,2,1,0.6,2,1,1,1,2,3.6245,19,1,1,2,
0.58,4,0.7,1,3,1,2,2,0.6,2,1,1,1,2,0.98099,19,1,1,2,
0.7,4,0.42,1,3,2,2,1,0.3,1,1,1,2,1,2.1115,19,1,1,1,
0.7,4,0.42,1,3,2,2,1,0.7,2,1,1,2,4,0.7648,19,1,1,2,
0.3,4,0.3,1,3,2,1,1,0.4,1,2,2,2,2,6.5508,19,1,1,1,
0.7,4,0.3,1,3,2,2,2,0.6,2,1,1,1,1,1.3134,19,1,1,2,
0.7,4,0.58,1,3,2,2,1,0.3,1,1,1,2,4,1.4133,19,1,1,1,
0.42,4,0.42,0,3,1,1,2,0.3,1,2,2,1,3,4.3229,19,1,0,1,
0.58,4,0.42,1,3,1,2,1,0.3,1,1,1,2,2,1.3801,19,1,1,1,
0.58,4,0.7,1,3,1,2,2,0.3,1,1,1,2,2,0.93117,19,1,1,1,
0.7,4,0.42,1,3,2,2,1,0.6,2,1,1,1,1,0.76486,19,1,1,2,
0.7,4,0.3,1,3,2,2,2,0.4,1,1,1,1,2,1.114,19,1,1,1,
0.3,4,0.7,0,3,2,1,2,0.3,1,2,2,2,4,0.79792,19,1,0,1,
0.3,4,0.42,1,3,2,1,2,0.3,1,2,2,1,2,0.78143,19,1,1,1,
0.42,4,0.58,0,3,1,1,1,0.4,1,2,2,1,1,1.0476,19,0,1,1,
0.42,4,0.3,0,3,1,1,2,0.7,2,2,2,2,1,2.3278,19,0,0,2,
0.42,4,0.42,1,3,1,1,2,0.3,1,2,2,1,1,1.0808,19,1,1,1,
0.58,4,0.58,1,3,1,2,1,0.3,1,1,1,2,1,2.71,19,1,1,1,
0.3,4,0.42,1,3,2,1,2,0.3,1,2,2,1,2,0.69842,19,1,1,1,
0.58,4,0.3,1,3,1,2,2,0.4,1,1,1,1,1,1.4796,19,1,1,1,
0.42,4,0.3,0,3,1,1,1,0.6,2,2,2,2,2,0.74823,19,0,1,2,
0.3,4,0.42,1,3,2,1,1,0.4,1,2,2,1,4,0.86462,19,1,1,1,
0.3,4,0.42,1,3,2,1,1,0.4,1,2,2,1,1,0.54875,19,1,1,1,
0.58,4,0.58,1,3,1,2,1,0.4,1,1,1,1,2,1.8122,19,1,1,1,
0.58,4,0.3,1,3,1,2,2,0.6,2,1,1,1,4,0.8814,19,1,1,2,
0.58,4,0.3,1,3,1,2,2,0.6,2,1,1,1,1,0.7649,19,1,1,2,
0.3,4,0.3,1,3,2,1,2,0.3,1,2,2,2,4,0.66495,19,1,1,1,
0.3,4,0.7,1,3,2,1,2,0.3,1,2,2,2,1,0.84793,19,1,1,1,
0.7,4,0.7,1,3,2,2,2,0.4,1,1,1,1,2,1.4963,19,1,1,1,
0.7,4,0.7,1,3,2,2,2,0.3,1,1,1,2,4,0.86465,19,1,1,1,
0.42,4,0.58,1,3,1,1,2,0.7,2,2,2,1,4,1.2304,19,1,1,2,
0.58,4,0.42,0,3,1,2,1,0.4,1,1,1,1,1,7.8143,19,1,0,1,
0.3,4,0.3,1,3,2,1,2,0.3,1,2,2,2,2,0.66507,19,1,1,1,
0.7,4,0.3,1,3,2,2,2,0.3,1,1,1,2,2,2.2279,19,1,1,1,
0.3,4,0.42,1,3,2,1,1,0.6,2,2,2,1,4,2.0782,19,1,1,2,
0.3,4,0.7,1,3,2,1,1,0.4,1,2,2,2,3,0.84788,19,1,1,1,
0.7,4,0.3,0,3,2,2,2,0.6,2,1,1,1,1,0.73176,19,1,0,2,
0.7,4,0.58,1,3,2,2,1,0.7,2,1,1,2,1,1.3968,19,1,1,2,
0.3,4,0.3,1,3,2,1,1,0.6,2,2,2,2,3,0.73166,19,1,1,2,
0.58,4,0.42,0,3,1,2,1,0.6,2,1,1,1,3,3.7573,19,0,0,2,
0.42,4,0.42,0,3,1,1,1,0.4,1,2,2,1,4,1.2305,19,1,0,1,
0.58,4,0.58,1,3,1,2,1,0.6,2,1,1,1,1,2.1116,19,1,1,2,
0.3,4,0.58,1,3,2,1,1,0.4,1,2,2,1,4,0.94783,19,1,1,1,
0.42,4,0.42,1,3,1,1,1,0.6,2,2,2,1,3,0.94789,19,1,1,2,
0.3,4,0.42,1,3,2,1,2,0.7,2,2,2,1,4,0.7649,19,1,1,2,
0.3,4,0.58,1,3,2,1,2,0.7,2,2,2,1,2,0.66522,19,1,1,2,
0.3,4,0.58,1,3,2,1,1,0.4,1,2,2,1,4,0.68158,19,1,1,1,
0.7,4,0.7,0,3,2,2,2,0.7,2,1,1,2,4,0.59862,19,0,0,2,
0.58,4,0.3,0,3,1,2,2,0.7,2,1,1,2,3,0.61541,19,0,0,2,
0.3,4,0.7,1,3,2,1,1,0.6,2,2,2,2,2,0.73155,19,1,1,2,
0.42,4,0.58,1,3,1,1,2,0.3,1,2,2,1,3,1.4133,19,1,1,1,
0.7,4,0.3,1,3,2,2,2,0.4,1,1,1,1,4,2.9595,19,1,1,1,
0.42,4,0.3,0,3,1,1,2,0.3,1,2,2,2,4,1.3135,19,1,0,1,
0.7,4,0.42,1,3,2,2,1,0.3,1,1,1,2,3,0.86461,19,1,1,1,
0.42,4,0.7,1,3,1,1,2,0.7,2,2,2,2,3,1.3967,19,1,1,2,
0.58,4,0.7,1,3,1,2,2,0.7,2,1,1,2,3,1.3467,19,1,1,2,
0.7,4,0.3,1,3,2,2,2,0.7,2,1,1,2,3,1.7458,19,1,1,2,
0.3,4,0.7,1,3,2,1,2,0.7,2,2,2,2,3,2.1948,19,1,1,2,
0.42,4,0.42,1,3,1,1,2,0.7,2,2,2,1,3,0.88125,19,1,1,2,
0.58,4,0.58,1,3,1,2,1,0.3,1,1,1,2,1,1.2969,19,1,1,1,
0.7,4,0.7,1,3,2,2,2,0.6,2,1,1,1,1,0.78181,19,1,1,2,
0.42,4,0.7,0,3,1,1,1,0.4,1,2,2,2,1,1.2302,19,0,1,1,
0.42,4,0.3,0,3,1,1,1,0.4,1,2,2,2,3,1.8953,19,1,0,1,
0.7,4,0.42,1,3,2,2,1,0.4,1,1,1,1,2,1.4797,19,1,1,1,
0.42,4,0.7,0,3,1,1,1,0.6,2,2,2,2,2,0.83141,19,0,1,2,
0.58,4,0.7,1,3,1,2,2,0.6,2,1,1,1,3,1.7459,19,1,1,2,
0.7,4,0.42,1,3,2,2,1,0.4,1,1,1,1,4,0.99759,19,1,1,1,
0.7,4,0.3,1,3,2,2,2,0.7,2,1,1,2,1,0.66512,19,1,1,2,
0.7,4,0.58,1,3,2,2,1,0.4,1,1,1,1,2,1.0642,19,1,1,1,
0.42,4,0.58,0,3,1,1,1,0.6,2,2,2,1,1,0.71492,19,0,0,2,
0.7,4,0.7,1,3,2,2,2,0.4,1,1,1,1,1,0.93121,19,1,1,1,
0.7,4,0.42,1,3,2,2,1,0.7,2,1,1,2,1,0.5322,19,1,1,2,
0.58,4,0.7,1,3,1,2,2,0.4,1,1,1,1,2,0.7983,19,1,1,1,
0.42,4,0.58,0,3,1,1,1,0.6,2,2,2,1,2,0.79815,19,0,1,2,
0.42,4,0.7,0,3,1,1,2,0.3,1,2,2,2,1,0.89795,19,0,1,1,
0.3,4,0.58,0,3,2,1,2,0.7,2,2,2,1,2,0.63186,19,0,1,2,
0.3,4,0.42,0,3,2,1,2,0.7,2,2,2,1,1,0.88137,19,0,0,2,
0.7,4,0.3,1,3,2,2,2,0.3,1,1,1,2,2,1.0976,19,1,1,1,
0.58,4,0.58,1,3,1,2,1,0.7,2,1,1,2,1,1.3135,19,1,1,2,
0.3,4,0.7,1,3,2,1,1,0.6,2,2,2,2,2,0.69848,19,1,1,2,
0.3,4,0.58,1,3,2,1,1,0.6,2,2,2,1,1,0.58195,19,1,1,2,
0.58,4,0.3,1,3,1,2,2,0.7,2,1,1,2,2,1.1805,19,1,1,2,
0.42,4,0.7,0,3,1,1,1,0.6,2,2,2,2,1,0.74827,19,0,0,2,
0.42,4,0.7,1,3,1,1,2,0.3,1,2,2,2,2,1.1305,19,1,1,1,
0.42,4,0.3,0,3,1,1,2,0.3,1,2,2,2,3,3.4915,19,1,0,1,
0.42,4,0.3,0,3,1,1,1,0.6,2,2,2,2,1,1.0143,19,0,0,2,
0.58,4,0.7,1,3,1,2,2,0.3,1,1,1,2,2,1.2636,19,1,1,1,
0.42,4,0.7,0,3,1,1,1,0.4,1,2,2,2,3,1.0309,19,1,0,1,
0.3,4,0.58,1,3,2,1,2,0.3,1,2,2,1,3,0.93117,19,1,1,1,
