,anglePer,blockN,colorPer,correct,highDim,highDimCoh,irrDim,irrDimCoh,lineCoh,lineDir,angleOption,lowDim,lowDimCoh,response,rxtime,subj,isHighCorrect,isLowCorrect,lineOption,Unnamed: 19,rt,stim,subj_idx,cond,cond2
207,0.42,2,0.3,1,1,2,2,2,0.7,2,2,3,1,3,0.8331700000000001,1,1,1,2,,0.8331700000000001,13,0,221,21
208,0.58,2,0.58,1,1,2,3,1,0.3,1,1,2,1,3,1.5164,1,1,1,1,,1.5164,12,0,211,21
209,0.42,2,0.7,1,1,2,3,1,0.3,1,2,2,2,3,0.78303,1,1,1,1,,0.78303,12,0,212,22
210,0.3,2,0.42,1,1,1,3,2,0.4,1,2,2,1,3,1.1163,1,1,1,1,,1.1163,12,0,121,11
211,0.42,2,0.3,1,1,2,3,1,0.3,1,2,2,2,3,2.5493,1,1,1,1,,2.5493,12,0,212,22
212,0.58,2,0.42,0,1,1,2,1,0.6,2,1,3,1,2,1.5495,1,1,0,2,,1.5495,13,0,111,11
213,0.42,2,0.3,1,1,1,2,2,0.6,2,2,3,1,3,1.433,1,1,1,2,,1.433,13,0,121,11
214,0.42,2,0.3,1,1,2,3,1,0.3,1,2,2,2,3,0.9662799999999999,1,1,1,1,,0.9662799999999999,12,0,212,22
215,0.3,2,0.42,1,1,2,2,1,0.7,2,2,3,2,3,1.0165,1,1,1,2,,1.0165,13,0,212,22
216,0.58,2,0.3,1,1,2,3,1,0.3,1,1,2,2,3,1.0164,1,1,1,1,,1.0164,12,0,212,22
217,0.58,2,0.42,0,1,1,3,1,0.4,1,1,2,1,2,1.2163,1,1,0,1,,1.2163,12,0,111,11
218,0.58,2,0.7,0,1,2,2,2,0.7,2,1,3,1,2,1.2331,1,1,0,2,,1.2331,13,0,221,21
219,0.58,2,0.3,1,1,1,2,2,0.6,2,1,3,1,3,1.2662,1,1,1,2,,1.2662,13,0,121,11
220,0.3,2,0.7,1,1,2,2,2,0.7,2,2,3,2,3,1.0496,1,1,1,2,,1.0496,13,0,222,22
221,0.7,2,0.7,1,1,1,2,2,0.6,2,1,3,2,3,1.1829,1,1,1,2,,1.1829,13,0,122,12
222,0.3,2,0.7,1,1,2,2,2,0.7,2,2,3,2,3,0.79995,1,1,1,2,,0.79995,13,0,222,22
223,0.7,2,0.58,1,1,1,2,1,0.6,2,1,3,2,3,0.8665700000000001,1,1,1,2,,0.8665700000000001,13,0,112,12
224,0.42,2,0.3,0,1,1,3,1,0.4,1,2,2,2,1,1.0998,1,0,1,1,,1.0998,12,0,112,12
225,0.42,2,0.7,0,1,2,2,2,0.7,2,2,3,1,2,0.88313,1,1,0,2,,0.88313,13,0,221,21
226,0.58,2,0.7,0,1,1,3,1,0.4,1,1,2,2,1,1.0996,1,0,1,1,,1.0996,12,0,112,12
227,0.7,2,0.7,1,1,2,3,2,0.3,1,1,2,2,3,1.2998,1,1,1,1,,1.2998,12,0,222,22
228,0.7,2,0.42,1,1,2,3,2,0.3,1,1,2,1,3,0.91617,1,1,1,1,,0.91617,12,0,221,21
229,0.58,2,0.58,0,1,1,2,1,0.6,2,1,3,1,2,1.4495,1,1,0,2,,1.4495,13,0,111,11
230,0.7,2,0.42,1,1,1,3,2,0.4,1,1,2,1,3,0.81647,1,1,1,1,,0.81647,12,0,121,11
231,0.42,2,0.7,0,1,1,2,2,0.6,2,2,3,1,2,1.4494,1,1,0,2,,1.4494,13,0,121,11
232,0.7,2,0.3,1,1,2,3,2,0.3,1,1,2,2,3,0.8665,1,1,1,1,,0.8665,12,0,222,22
233,0.3,2,0.7,1,1,2,3,2,0.3,1,2,2,2,3,0.8664700000000001,1,1,1,1,,0.8664700000000001,12,0,222,22
234,0.58,2,0.42,1,1,2,2,1,0.7,2,1,3,1,3,0.94965,1,1,1,2,,0.94965,13,0,211,21
235,0.7,2,0.3,0,1,1,2,2,0.6,2,1,3,2,2,0.9664,1,1,0,2,,0.9664,13,0,122,12
236,0.3,2,0.3,1,1,1,2,2,0.6,2,2,3,2,3,1.1664,1,1,1,2,,1.1664,13,0,122,12
237,0.3,2,0.3,0,1,2,2,2,0.7,2,2,3,2,2,1.5496,1,1,0,2,,1.5496,13,0,222,22
238,0.7,2,0.7,0,1,1,3,2,0.4,1,1,2,2,1,0.68329,1,0,1,1,,0.68329,12,0,122,12
239,0.3,2,0.7,1,1,1,2,2,0.6,2,2,3,2,3,1.5498,1,1,1,2,,1.5498,13,0,122,12
240,0.3,2,0.7,1,1,1,3,2,0.4,1,2,2,2,3,0.8831,1,1,1,1,,0.8831,12,0,122,12
241,0.58,2,0.3,1,1,1,3,1,0.4,1,1,2,2,3,0.6831,1,1,1,1,,0.6831,12,0,112,12
242,0.3,2,0.58,1,1,1,3,2,0.4,1,2,2,1,3,1.3331,1,1,1,1,,1.3331,12,0,121,11
243,0.42,2,0.42,1,1,2,3,1,0.3,1,2,2,1,3,1.1831,1,1,1,1,,1.1831,12,0,211,21
244,0.42,2,0.58,0,1,2,3,1,0.3,1,2,2,1,2,0.75005,1,1,0,1,,0.75005,12,0,211,21
245,0.3,2,0.42,1,1,2,3,2,0.3,1,2,2,1,3,1.133,1,1,1,1,,1.133,12,0,221,21
246,0.58,2,0.58,1,1,2,3,1,0.3,1,1,2,1,3,1.1496,1,1,1,1,,1.1496,12,0,211,21
247,0.7,2,0.58,1,1,2,3,2,0.3,1,1,2,1,3,4.082,1,1,1,1,,4.082,12,0,221,21
248,0.42,2,0.7,1,1,1,3,1,0.4,1,2,2,2,3,2.8657,1,1,1,1,,2.8657,12,0,112,12
249,0.42,2,0.3,0,1,2,2,2,0.7,2,2,3,1,1,0.79964,1,0,1,2,,0.79964,13,0,221,21
250,0.58,2,0.58,0,1,2,2,1,0.7,2,1,3,1,2,1.0831,1,1,0,2,,1.0831,13,0,211,21
251,0.58,2,0.7,0,1,1,2,2,0.6,2,1,3,1,2,1.0663,1,1,0,2,,1.0663,13,0,121,11
252,0.3,2,0.58,1,1,2,3,2,0.3,1,2,2,1,3,1.6327,1,1,1,1,,1.6327,12,0,221,21
253,0.3,2,0.42,1,1,1,3,2,0.4,1,2,2,1,3,1.6497,1,1,1,1,,1.6497,12,0,121,11
254,0.58,2,0.7,0,1,1,2,2,0.6,2,1,3,1,2,1.0996,1,1,0,2,,1.0996,13,0,121,11
255,0.42,2,0.58,1,1,1,3,1,0.4,1,2,2,1,3,1.2830000000000001,1,1,1,1,,1.2830000000000001,12,0,111,11
256,0.3,3,0.58,1,1,2,3,2,0.3,1,2,2,1,3,1.2498,1,1,1,1,,1.2498,12,0,221,21
257,0.58,3,0.42,1,1,2,2,1,0.7,2,1,3,1,3,2.3994,1,1,1,2,,2.3994,13,0,211,21
258,0.42,3,0.42,1,1,1,3,1,0.4,1,2,2,1,3,2.1326,1,1,1,1,,2.1326,12,0,111,11
259,0.58,3,0.3,0,1,1,3,1,0.4,1,1,2,2,1,1.3999,1,0,1,1,,1.3999,12,0,112,12
260,0.7,3,0.58,1,1,2,3,2,0.3,1,1,2,1,3,0.79982,1,1,1,1,,0.79982,12,0,221,21
261,0.7,3,0.42,0,1,2,3,2,0.3,1,1,2,1,2,1.6995,1,1,0,1,,1.6995,12,0,221,21
262,0.3,3,0.7,1,1,1,3,2,0.4,1,2,2,2,3,2.0495,1,1,1,1,,2.0495,12,0,122,12
263,0.7,3,0.42,1,1,2,2,1,0.7,2,1,3,2,3,1.4495,1,1,1,2,,1.4495,13,0,212,22
264,0.7,3,0.7,1,1,1,2,2,0.6,2,1,3,2,3,1.3330000000000002,1,1,1,2,,1.3330000000000002,13,0,122,12
265,0.7,3,0.58,1,1,1,3,2,0.4,1,1,2,1,3,1.4831,1,1,1,1,,1.4831,12,0,121,11
266,0.3,3,0.42,1,1,2,2,1,0.7,2,2,3,2,3,0.91632,1,1,1,2,,0.91632,13,0,212,22
267,0.7,3,0.7,1,1,1,2,2,0.6,2,1,3,2,3,1.0165,1,1,1,2,,1.0165,13,0,122,12
268,0.58,3,0.58,1,1,2,3,1,0.3,1,1,2,1,3,0.8331799999999999,1,1,1,1,,0.8331799999999999,12,0,211,21
269,0.3,3,0.3,1,1,1,2,2,0.6,2,2,3,2,3,1.7161,1,1,1,2,,1.7161,13,0,122,12
270,0.42,3,0.3,1,1,2,3,1,0.3,1,2,2,2,3,1.1164,1,1,1,1,,1.1164,12,0,212,22
271,0.7,3,0.42,1,1,1,2,1,0.6,2,1,3,2,3,1.0164,1,1,1,2,,1.0164,13,0,112,12
272,0.42,3,0.7,0,1,2,2,2,0.7,2,2,3,1,2,0.93314,1,1,0,2,,0.93314,13,0,221,21
273,0.3,3,0.58,1,1,2,2,1,0.7,2,2,3,2,3,0.9502,1,1,1,2,,0.9502,13,0,212,22
274,0.58,3,0.7,1,1,2,3,1,0.3,1,1,2,2,3,1.0832,1,1,1,1,,1.0832,12,0,212,22
275,0.7,3,0.7,1,1,1,3,2,0.4,1,1,2,2,3,1.3663,1,1,1,1,,1.3663,12,0,122,12
276,0.7,3,0.58,1,1,1,3,2,0.4,1,1,2,1,3,0.7669199999999999,1,1,1,1,,0.7669199999999999,12,0,121,11
277,0.7,3,0.42,0,1,1,3,2,0.4,1,1,2,1,1,3.7823,1,0,1,1,,3.7823,12,0,121,11
278,0.3,3,0.58,1,1,2,3,2,0.3,1,2,2,1,3,1.083,1,1,1,1,,1.083,12,0,221,21
279,0.42,3,0.42,0,1,2,3,1,0.3,1,2,2,1,2,0.66671,1,1,0,1,,0.66671,12,0,211,21
280,0.42,3,0.7,0,1,1,2,2,0.6,2,2,3,1,2,0.93304,1,1,0,2,,0.93304,13,0,121,11
281,0.42,3,0.7,1,1,1,3,1,0.4,1,2,2,2,3,2.0493,1,1,1,1,,2.0493,12,0,112,12
282,0.7,3,0.58,1,1,2,2,1,0.7,2,1,3,2,3,0.94973,1,1,1,2,,0.94973,13,0,212,22
283,0.42,3,0.3,1,1,1,3,1,0.4,1,2,2,2,3,0.8665299999999999,1,1,1,1,,0.8665299999999999,12,0,112,12
284,0.7,3,0.42,1,1,1,3,2,0.4,1,1,2,1,3,3.449,1,1,1,1,,3.449,12,0,121,11
285,0.42,3,0.7,1,1,2,3,1,0.3,1,2,2,2,3,0.89996,1,1,1,1,,0.89996,12,0,212,22
286,0.42,3,0.58,1,1,2,3,1,0.3,1,2,2,1,3,0.5667300000000001,1,1,1,1,,0.5667300000000001,12,0,211,21
287,0.7,3,0.58,1,1,2,3,2,0.3,1,1,2,1,3,0.78309,1,1,1,1,,0.78309,12,0,221,21
288,0.58,3,0.7,1,1,1,3,1,0.4,1,1,2,2,3,0.61649,1,1,1,1,,0.61649,12,0,112,12
289,0.58,3,0.3,1,1,1,2,2,0.6,2,1,3,1,3,1.183,1,1,1,2,,1.183,13,0,121,11
290,0.7,3,0.42,1,1,2,2,1,0.7,2,1,3,2,3,0.76659,1,1,1,2,,0.76659,13,0,212,22
291,0.42,3,0.7,1,1,1,3,1,0.4,1,2,2,2,3,0.8497899999999999,1,1,1,1,,0.8497899999999999,12,0,112,12
292,0.58,3,0.42,1,1,1,2,1,0.6,2,1,3,1,3,0.93311,1,1,1,2,,0.93311,13,0,111,11
293,0.42,3,0.42,0,1,1,2,1,0.6,2,2,3,1,2,0.83326,1,1,0,2,,0.83326,13,0,111,11
294,0.3,3,0.3,0,1,2,2,2,0.7,2,2,3,2,2,0.7663300000000001,1,1,0,2,,0.7663300000000001,13,0,222,22
295,0.42,3,0.3,1,1,2,2,2,0.7,2,2,3,1,3,2.6159,1,1,1,2,,2.6159,13,0,221,21
296,0.7,3,0.7,1,1,2,3,2,0.3,1,1,2,2,3,1.0498,1,1,1,1,,1.0498,12,0,222,22
297,0.42,3,0.58,0,1,1,3,1,0.4,1,2,2,1,2,1.2498,1,1,0,1,,1.2498,12,0,111,11
298,0.3,3,0.7,0,1,1,3,2,0.4,1,2,2,2,1,2.1659,1,0,1,1,,2.1659,12,0,122,12
299,0.42,3,0.58,0,1,1,2,1,0.6,2,2,3,1,2,1.1164,1,1,0,2,,1.1164,13,0,111,11
300,0.3,3,0.42,1,1,1,3,2,0.4,1,2,2,1,3,1.5828,1,1,1,1,,1.5828,12,0,121,11
301,0.58,3,0.3,1,1,2,3,1,0.3,1,1,2,2,3,4.8652,1,1,1,1,,4.8652,12,0,212,22
302,0.3,3,0.42,1,1,2,3,2,0.3,1,2,2,1,3,1.2663,1,1,1,1,,1.2663,12,0,221,21
303,0.42,3,0.58,1,1,2,3,1,0.3,1,2,2,1,3,1.1164,1,1,1,1,,1.1164,12,0,211,21
304,0.42,3,0.7,1,1,1,2,2,0.6,2,2,3,1,3,1.0997,1,1,1,2,,1.0997,13,0,121,11
305,0.3,3,0.3,1,1,1,2,2,0.6,2,2,3,2,3,0.9665100000000001,1,1,1,2,,0.9665100000000001,13,0,122,12
306,0.3,3,0.3,1,1,1,3,2,0.4,1,2,2,2,3,1.2329999999999999,1,1,1,1,,1.2329999999999999,12,0,122,12
307,0.7,3,0.3,0,1,1,3,2,0.4,1,1,2,2,1,1.1164,1,0,1,1,,1.1164,12,0,122,12
308,0.58,3,0.3,0,1,1,3,1,0.4,1,1,2,2,1,2.1327,1,0,1,1,,2.1327,12,0,112,12
309,0.58,3,0.3,0,1,2,3,1,0.3,1,1,2,2,2,1.5832,1,1,0,1,,1.5832,12,0,212,22
310,0.7,3,0.3,1,1,1,3,2,0.4,1,1,2,2,3,2.1828,1,1,1,1,,2.1828,12,0,122,12
311,0.3,3,0.58,1,1,1,2,1,0.6,2,2,3,2,3,1.2996,1,1,1,2,,1.2996,13,0,112,12
312,0.58,3,0.7,0,1,1,3,1,0.4,1,1,2,2,1,1.6161,1,0,1,1,,1.6161,12,0,112,12
313,0.7,3,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.1498,1,1,1,2,,1.1498,13,0,222,22
314,0.42,3,0.42,0,1,1,2,1,0.6,2,2,3,1,2,1.3664,1,1,0,2,,1.3664,13,0,111,11
315,0.3,3,0.7,0,1,1,2,2,0.6,2,2,3,2,2,0.9165200000000001,1,1,0,2,,0.9165200000000001,13,0,122,12
316,0.58,3,0.58,1,1,2,3,1,0.3,1,1,2,1,3,1.3663,1,1,1,1,,1.3663,12,0,211,21
317,0.3,3,0.7,0,1,2,3,2,0.3,1,2,2,2,2,0.8831399999999999,1,1,0,1,,0.8831399999999999,12,0,222,22
318,0.3,3,0.7,1,1,2,2,2,0.7,2,2,3,2,3,1.1831,1,1,1,2,,1.1831,13,0,222,22
319,0.7,3,0.58,1,1,2,2,1,0.7,2,1,3,2,3,0.79981,1,1,1,2,,0.79981,13,0,212,22
320,0.3,3,0.3,0,1,1,3,2,0.4,1,2,2,2,1,1.9993,1,0,1,1,,1.9993,12,0,122,12
321,0.3,3,0.7,1,1,1,2,2,0.6,2,2,3,2,3,1.0663,1,1,1,2,,1.0663,13,0,122,12
322,0.42,3,0.58,1,1,1,3,1,0.4,1,2,2,1,3,1.2329999999999999,1,1,1,1,,1.2329999999999999,12,0,111,11
323,0.3,3,0.58,1,1,1,2,1,0.6,2,2,3,2,3,2.0995,1,1,1,2,,2.0995,13,0,112,12
324,0.3,3,0.42,0,1,2,3,2,0.3,1,2,2,1,2,2.2159,1,1,0,1,,2.2159,12,0,221,21
325,0.7,3,0.3,1,1,1,2,2,0.6,2,1,3,2,3,1.1163,1,1,1,2,,1.1163,13,0,122,12
326,0.58,3,0.3,0,1,1,2,2,0.6,2,1,3,1,2,0.8831399999999999,1,1,0,2,,0.8831399999999999,13,0,121,11
327,0.7,3,0.3,1,1,2,2,2,0.7,2,1,3,2,3,1.3331,1,1,1,2,,1.3331,13,0,222,22
328,0.7,3,0.3,1,1,2,3,2,0.3,1,1,2,2,3,1.1165,1,1,1,1,,1.1165,12,0,222,22
329,0.7,3,0.7,1,1,2,2,2,0.7,2,1,3,2,3,0.7166600000000001,1,1,1,2,,0.7166600000000001,13,0,222,22
330,0.58,3,0.42,0,1,2,3,1,0.3,1,1,2,1,2,1.3998,1,1,0,1,,1.3998,12,0,211,21
331,0.3,3,0.58,1,1,1,3,2,0.4,1,2,2,1,3,1.3663,1,1,1,1,,1.3663,12,0,121,11
332,0.58,3,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.0001,1,1,1,2,,1.0001,13,0,111,11
333,0.7,3,0.3,1,1,1,2,2,0.6,2,1,3,2,3,0.83336,1,1,1,2,,0.83336,13,0,122,12
334,0.42,3,0.42,0,1,2,2,1,0.7,2,2,3,1,2,1.1163,1,1,0,2,,1.1163,13,0,211,21
335,0.7,3,0.58,1,1,1,2,1,0.6,2,1,3,2,3,0.64986,1,1,1,2,,0.64986,13,0,112,12
336,0.42,3,0.58,1,1,1,2,1,0.6,2,2,3,1,3,1.033,1,1,1,2,,1.033,13,0,111,11
337,0.7,3,0.3,1,1,2,3,2,0.3,1,1,2,2,3,1.1496,1,1,1,1,,1.1496,12,0,222,22
338,0.3,3,0.42,1,1,1,2,1,0.6,2,2,3,2,3,0.9664200000000001,1,1,1,2,,0.9664200000000001,13,0,112,12
339,0.42,3,0.42,1,1,2,2,1,0.7,2,2,3,1,3,0.91661,1,1,1,2,,0.91661,13,0,211,21
340,0.42,3,0.42,1,1,1,3,1,0.4,1,2,2,1,3,1.0163,1,1,1,1,,1.0163,12,0,111,11
341,0.58,3,0.58,1,1,1,3,1,0.4,1,1,2,1,3,1.183,1,1,1,1,,1.183,12,0,111,11
342,0.3,3,0.3,1,1,2,3,2,0.3,1,2,2,2,3,1.8495,1,1,1,1,,1.8495,12,0,222,22
343,0.58,3,0.58,1,1,1,3,1,0.4,1,1,2,1,3,0.94976,1,1,1,1,,0.94976,12,0,111,11
344,0.42,3,0.3,1,1,2,2,2,0.7,2,2,3,1,3,0.8996799999999999,1,1,1,2,,0.8996799999999999,13,0,221,21
345,0.3,3,0.42,1,1,1,3,2,0.4,1,2,2,1,3,0.8497399999999999,1,1,1,1,,0.8497399999999999,12,0,121,11
346,0.42,3,0.7,1,1,2,3,1,0.3,1,2,2,2,3,0.8663,1,1,1,1,,0.8663,12,0,212,22
347,0.58,3,0.58,1,1,2,2,1,0.7,2,1,3,1,3,1.7995,1,1,1,2,,1.7995,13,0,211,21
348,0.42,3,0.7,1,1,2,2,2,0.7,2,2,3,1,3,1.7329,1,1,1,2,,1.7329,13,0,221,21
349,0.58,3,0.42,1,1,2,3,1,0.3,1,1,2,1,3,1.0998,1,1,1,1,,1.0998,12,0,211,21
350,0.3,3,0.3,1,1,2,2,2,0.7,2,2,3,2,3,1.3498,1,1,1,2,,1.3498,13,0,222,22
351,0.42,3,0.3,1,1,1,2,2,0.6,2,2,3,1,3,0.84977,1,1,1,2,,0.84977,13,0,121,11
352,0.7,3,0.7,1,1,2,3,2,0.3,1,1,2,2,3,1.8662,1,1,1,1,,1.8662,12,0,222,22
353,0.42,3,0.58,1,1,2,2,1,0.7,2,2,3,1,3,0.98306,1,1,1,2,,0.98306,13,0,211,21
354,0.58,3,0.58,0,1,2,2,1,0.7,2,1,3,1,2,1.5330000000000001,1,1,0,2,,1.5330000000000001,13,0,211,21
355,0.7,3,0.42,0,1,2,3,2,0.3,1,1,2,1,2,0.91686,1,1,0,1,,0.91686,12,0,221,21
356,0.58,3,0.3,1,1,2,2,2,0.7,2,1,3,1,3,1.8331,1,1,1,2,,1.8331,13,0,221,21
357,0.58,3,0.7,1,1,1,2,2,0.6,2,1,3,1,3,0.8829899999999999,1,1,1,2,,0.8829899999999999,13,0,121,11
358,0.58,3,0.42,0,1,1,2,1,0.6,2,1,3,1,2,1.1666,1,1,0,2,,1.1666,13,0,111,11
359,0.3,3,0.42,1,1,1,2,1,0.6,2,2,3,2,3,0.9498,1,1,1,2,,0.9498,13,0,112,12
360,0.7,3,0.7,1,1,1,3,2,0.4,1,1,2,2,3,1.0497,1,1,1,1,,1.0497,12,0,122,12
361,0.7,3,0.58,1,1,1,2,1,0.6,2,1,3,2,3,2.1162,1,1,1,2,,2.1162,13,0,112,12
362,0.42,3,0.58,0,1,2,2,1,0.7,2,2,3,1,2,1.0832,1,1,0,2,,1.0832,13,0,211,21
363,0.3,3,0.3,1,1,2,3,2,0.3,1,2,2,2,3,0.7498199999999999,1,1,1,1,,0.7498199999999999,12,0,222,22
364,0.3,3,0.42,1,1,2,2,1,0.7,2,2,3,2,3,1.3662,1,1,1,2,,1.3662,13,0,212,22
365,0.3,3,0.7,1,1,2,2,2,0.7,2,2,3,2,3,0.8996200000000001,1,1,1,2,,0.8996200000000001,13,0,222,22
366,0.58,3,0.7,1,1,1,2,2,0.6,2,1,3,1,3,0.98308,1,1,1,2,,0.98308,13,0,121,11
367,0.42,3,0.3,1,1,1,3,1,0.4,1,2,2,2,3,0.76652,1,1,1,1,,0.76652,12,0,112,12
368,0.7,3,0.7,1,1,2,2,2,0.7,2,1,3,2,3,0.94984,1,1,1,2,,0.94984,13,0,222,22
369,0.42,3,0.3,1,1,2,3,1,0.3,1,2,2,2,3,1.4497,1,1,1,1,,1.4497,12,0,212,22
370,0.58,3,0.7,1,1,2,2,2,0.7,2,1,3,1,3,0.63355,1,1,1,2,,0.63355,13,0,221,21
371,0.58,3,0.58,1,1,1,2,1,0.6,2,1,3,1,3,1.2665,1,1,1,2,,1.2665,13,0,111,11
372,0.58,3,0.3,1,1,2,2,2,0.7,2,1,3,1,3,0.91635,1,1,1,2,,0.91635,13,0,221,21
373,0.58,3,0.42,1,1,2,2,1,0.7,2,1,3,1,3,0.58334,1,1,1,2,,0.58334,13,0,211,21
374,0.58,3,0.42,1,1,1,3,1,0.4,1,1,2,1,3,1.183,1,1,1,1,,1.183,12,0,111,11
375,0.7,3,0.42,0,1,1,2,1,0.6,2,1,3,2,0,1.0831,1,0,0,2,,1.0831,13,0,112,12
376,0.58,3,0.7,1,1,2,3,1,0.3,1,1,2,2,3,0.6998300000000001,1,1,1,1,,0.6998300000000001,12,0,212,22
377,0.3,3,0.58,1,1,1,3,2,0.4,1,2,2,1,3,0.78317,1,1,1,1,,0.78317,12,0,121,11
378,0.58,3,0.42,1,1,1,3,1,0.4,1,1,2,1,3,0.74992,1,1,1,1,,0.74992,12,0,111,11
379,0.42,3,0.42,0,1,2,3,1,0.3,1,2,2,1,2,1.9328,1,1,0,1,,1.9328,12,0,211,21
380,0.58,3,0.7,1,1,2,2,2,0.7,2,1,3,1,3,0.91637,1,1,1,2,,0.91637,13,0,221,21
381,0.3,3,0.7,0,1,2,3,2,0.3,1,2,2,2,0,0.9330700000000001,1,0,0,1,,0.9330700000000001,12,0,222,22
382,0.3,3,0.58,1,1,2,2,1,0.7,2,2,3,2,3,1.0165,1,1,1,2,,1.0165,13,0,212,22
383,0.42,3,0.3,0,1,1,2,2,0.6,2,2,3,1,1,1.6165,1,0,1,2,,1.6165,13,0,121,11
384,0.58,4,0.3,0,1,2,3,1,0.3,1,1,2,2,2,0.99974,1,1,0,1,,0.99974,12,0,212,22
385,0.42,4,0.58,1,1,2,3,1,0.3,1,2,2,1,3,1.4331,1,1,1,1,,1.4331,12,0,211,21
386,0.58,4,0.58,1,1,2,2,1,0.7,2,1,3,1,3,1.7328,1,1,1,2,,1.7328,13,0,211,21
387,0.58,4,0.42,0,1,1,3,1,0.4,1,1,2,1,2,0.9164200000000001,1,1,0,1,,0.9164200000000001,12,0,111,11
388,0.7,4,0.58,1,1,1,2,1,0.6,2,1,3,2,3,0.6664800000000001,1,1,1,2,,0.6664800000000001,13,0,112,12
389,0.7,4,0.58,1,1,1,3,2,0.4,1,1,2,1,3,0.8166100000000001,1,1,1,1,,0.8166100000000001,12,0,121,11
390,0.7,4,0.3,1,1,1,2,2,0.6,2,1,3,2,3,1.0665,1,1,1,2,,1.0665,13,0,122,12
391,0.7,4,0.7,1,1,2,3,2,0.3,1,1,2,2,3,1.0163,1,1,1,1,,1.0163,12,0,222,22
392,0.7,4,0.42,1,1,1,3,2,0.4,1,1,2,1,3,1.9828,1,1,1,1,,1.9828,12,0,121,11
393,0.7,4,0.3,1,1,1,3,2,0.4,1,1,2,2,3,0.99997,1,1,1,1,,0.99997,12,0,122,12
394,0.3,4,0.42,1,1,1,3,2,0.4,1,2,2,1,3,1.9664,1,1,1,1,,1.9664,12,0,121,11
395,0.58,4,0.3,1,1,1,2,2,0.6,2,1,3,1,3,0.9499,1,1,1,2,,0.9499,13,0,121,11
396,0.7,4,0.3,1,1,1,2,2,0.6,2,1,3,2,3,0.93301,1,1,1,2,,0.93301,13,0,122,12
397,0.42,4,0.58,0,1,2,3,1,0.3,1,2,2,1,2,0.8666,1,1,0,1,,0.8666,12,0,211,21
398,0.3,4,0.42,1,1,2,2,1,0.7,2,2,3,2,3,0.94976,1,1,1,2,,0.94976,13,0,212,22
399,0.58,4,0.7,1,1,2,3,1,0.3,1,1,2,2,3,0.86646,1,1,1,1,,0.86646,12,0,212,22
400,0.7,4,0.58,1,1,1,3,2,0.4,1,1,2,1,3,3.0824,1,1,1,1,,3.0824,12,0,121,11
401,0.3,4,0.3,1,1,2,3,2,0.3,1,2,2,2,3,0.84996,1,1,1,1,,0.84996,12,0,222,22
402,0.7,4,0.58,1,1,2,2,1,0.7,2,1,3,2,3,0.88321,1,1,1,2,,0.88321,13,0,212,22
403,0.58,4,0.7,1,1,1,2,2,0.6,2,1,3,1,3,0.74967,1,1,1,2,,0.74967,13,0,121,11
404,0.3,4,0.3,1,1,1,2,2,0.6,2,2,3,2,3,1.183,1,1,1,2,,1.183,13,0,122,12
405,0.3,4,0.7,1,1,2,3,2,0.3,1,2,2,2,3,1.5161,1,1,1,1,,1.5161,12,0,222,22
406,0.58,4,0.7,0,1,2,2,2,0.7,2,1,3,1,2,1.1166,1,1,0,2,,1.1166,13,0,221,21
407,0.42,4,0.3,1,1,1,3,1,0.4,1,2,2,2,3,1.8329,1,1,1,1,,1.8329,12,0,112,12
408,0.58,4,0.42,1,1,2,3,1,0.3,1,1,2,1,3,1.6164,1,1,1,1,,1.6164,12,0,211,21
409,0.7,4,0.42,1,1,2,2,1,0.7,2,1,3,2,3,0.8996299999999999,1,1,1,2,,0.8996299999999999,13,0,212,22
410,0.42,4,0.7,1,1,2,2,2,0.7,2,2,3,1,3,1.1997,1,1,1,2,,1.1997,13,0,221,21
411,0.7,4,0.7,1,1,1,3,2,0.4,1,1,2,2,3,2.1329,1,1,1,1,,2.1329,12,0,122,12
412,0.58,4,0.7,0,1,2,2,2,0.7,2,1,3,1,2,0.89992,1,1,0,2,,0.89992,13,0,221,21
413,0.58,4,0.7,0,1,1,2,2,0.6,2,1,3,1,2,1.3331,1,1,0,2,,1.3331,13,0,121,11
414,0.7,4,0.3,1,1,2,3,2,0.3,1,1,2,2,3,2.2328,1,1,1,1,,2.2328,12,0,222,22
415,0.7,4,0.58,1,1,1,2,1,0.6,2,1,3,2,3,1.0165,1,1,1,2,,1.0165,13,0,112,12
416,0.58,4,0.7,1,1,2,3,1,0.3,1,1,2,2,3,1.3828,1,1,1,1,,1.3828,12,0,212,22
417,0.42,4,0.42,1,1,1,3,1,0.4,1,2,2,1,3,0.93316,1,1,1,1,,0.93316,12,0,111,11
418,0.3,4,0.58,1,1,2,2,1,0.7,2,2,3,2,3,1.0831,1,1,1,2,,1.0831,13,0,212,22
419,0.3,4,0.3,1,1,1,3,2,0.4,1,2,2,2,3,0.94975,1,1,1,1,,0.94975,12,0,122,12
420,0.7,4,0.7,1,1,1,2,2,0.6,2,1,3,2,3,0.9331200000000001,1,1,1,2,,0.9331200000000001,13,0,122,12
421,0.58,4,0.58,0,1,1,2,1,0.6,2,1,3,1,2,1.2162,1,1,0,2,,1.2162,13,0,111,11
422,0.42,4,0.7,1,1,2,3,1,0.3,1,2,2,2,3,0.9663799999999999,1,1,1,1,,0.9663799999999999,12,0,212,22
